titulo_original;anio;duracion;pais;direccion;guion;reparto;genero;sinopsis;url_imagen;puntuacion;votos;url;imdb_url;imdb_puntuacion;imdb_votos;presupuesto_millones;recaudacion_domestica_millones;recaudacion_mundial_millones;estreno_millones;roi;exito_comercial;porcentaje_domestico;multiplicador_taquilla;puntuacion_imdb_num;diferencia_puntuaciones;puntuacion_promedio;es_usa;genero_principal;duracion_minutos
Ladyhawke (Lady Hawke);1985;124 min.;Estados Unidos;Richard Donner;Tom Mankiewicz, Michael Thomas, Edward Khmara, David Webb Peoples, Edward Khmara;Michelle Pfeiffer, Matthew Broderick, Rutger Hauer, Leo McKern, John Wood, Alfred Molina, Ken Hutchison, Charles Borromel, Venantino Venantini, Giancarlo Prete, Loris Loddi, Massimo Sarchielli, Nicolina Papetti;Aventuras;Edad Media. Una leyenda de carácter sobrenatural relata la diabólica venganza del Obispo de Aquila, que consiste en hacer imposible el amor entre Navarre (Rutger Hauer) e Isabeau Anjou (Michelle Pfeiffer). Aliándose con las fuerzas del mal, el Obispo consigue hechizar a los amantes: ella se convertirá en halcón durante el día, y él será un lobo por la noche. Eternamente unidos y separados, encontrarán un aliado en el joven lacayo Philippe Gaston (Matthew Broderick), que intentará ayudarlos a conjurar la maldición del obispo. (FILMAFFINITY);https://pics.filmaffinity.com/ladyhawke_lady_hawke-729020839-large.jpg;6.7;18814;https://www.filmaffinity.com/es/film793580.html;https://www.imdb.com/title/tt0089457/?ref_=fn_ttl_ttl_1;6.9;53000.0;20.0;18.43;18.43;3.45;0.9215;0.0;100.0;5.342028985507246;6.9;0.20000000000000018;6.800000000000001;1;Aventuras;124.0
La vaquilla;1985;122 min.;España;Luis García Berlanga;Rafael Azcona, Luis García Berlanga;Alfredo Landa, Guillermo Montesinos, Santiago Ramos, José Sacristán, Carles Velat, Eduardo Calvo, Violeta Cela, Agustín González, María Luisa Ponte, Juanjo Puigcorbé, Amelia de la Torre, Carlos Tristancho, Valeriano Andrés;Comedia;Guerra Civil Española (1936-1939). En el frente, un grupo de soldados se limita a escribir cartas o a dormitar. Pero la tranquilidad se rompe cuando un altavoz de la Zona Nacional anuncia que, con motivo de la Virgen de Agosto, se va a celebrar en un pueblo cercano una corrida. Cinco combatientes de la Zona Republicana deciden robar la vaquilla para arruinarle la fiesta al enemigo y conseguir la comida que necesitan. (FILMAFFINITY);https://pics.filmaffinity.com/la_vaquilla-561240437-large.jpg;7.3;17617;https://www.filmaffinity.com/es/film630958.html;https://www.imdb.com/title/tt0090250/?ref_=fn_ttl_ttl_1;7.5;2200.0;;;;;;;;;7.5;0.20000000000000018;7.4;0;Comedia;122.0
Commando;1985;90 min.;Estados Unidos;Mark L. Lester;Jeph Loeb, Steven E. de Souza, Matthew Weisman;Arnold Schwarzenegger, Rae Dawn Chong, Dan Hedaya, James Olson, Bill Duke, Vernon Wells, Alyssa Milano, Bill Paxton, David Patrick Kelly, Chelsea Field;Acción;"El coronel John Matrix (Arnold Schwarzenegger), experto en artes marciales, es un comando sin igual; sin embargo, debido al número de operaciones especiales en las que ha intervenido, ha sido 'jubilado' para protegerlo de quienes desearían vengarse de él. Pero un dictador sudamericano despiadado y vengativo ha logrado localizarle y secuestrar a su hija. Para recuperarla, Matrix deberá volver a Sudamérica con una última misión: acabar con el presidente Velásquez. (FILMAFFINITY)";https://pics.filmaffinity.com/commando-540096441-large.jpg;5.2;15379;https://www.filmaffinity.com/es/film581753.html;https://www.imdb.com/title/tt0088944/?ref_=fn_ttl_ttl_1;6.7;182000.0;10.0;35.1;57.49;7.7;5.7490000000000006;1.0;61.05409636458514;7.466233766233766;6.7;1.5;5.95;1;Acción;90.0
Cocoon;1985;117 min.;Estados Unidos;Ron Howard;Tom Benedek, David Saperstein;Steve Guttenberg, Brian Dennehy, Don Ameche, Jessica Tandy, Tahnee Welch, Hume Cronyn, Tyrone Power Jr., Gwen Verdon, Wilford Brimley, Jack Gilford, Barret Oliver, Linda Harrison, Herta Ware, Clint Howard;Ciencia ficción;Un grupo de ancianos que viven en una residencia descubren la fuente de la eterna juventud. El único problema es que el lugar mágico pertenece a un grupo de extraterrestres, y desconocen si sus intenciones son amigables. Un espléndido reparto y acertadas dosis de sentimentalismo hicieron de este drama fantástico un gran éxito de taquilla. (FILMAFFINITY);https://pics.filmaffinity.com/cocoon-589058076-large.jpg;6.2;15078;https://www.filmaffinity.com/es/film548179.html;https://www.imdb.com/title/tt0088933/?ref_=fn_ttl_ttl_1;6.7;71000.0;17.5;76.11;85.31;7.94;4.8748571428571426;1.0;89.21580119563943;10.744332493702771;6.7;0.5;6.45;1;Ciencia ficción;117.0
Young Sherlock Holmes;1985;115 min.;Estados Unidos;Barry Levinson;Chris Columbus, Arthur Conan Doyle;Nicholas Rowe, Alan Cox, Sophie Ward, Anthony Higgins, Susan Fleetwood, Freddie Jones, Nigel Stock, Roger Ashton-Griffiths;Aventuras;Cuando una oleada de extraños y horribles asesinatos mantienen en suspenso a Londres, el joven Sherlock Holmes y su nuevo amigo Watson se ven involucrados, casi sin advertirlo, en una oscura trama. Y el detective en ciernes se lanza a investigar y resolver el caso más sorprendente de su extraordinaria carrera. (FILMAFFINITY);https://pics.filmaffinity.com/young_sherlock_holmes-782808703-large.jpg;6.7;14956;https://www.filmaffinity.com/es/film662675.html;https://www.imdb.com/title/tt0090357/?ref_=fn_ttl_ttl_1;6.8;24000.0;18.0;19.74;19.74;2.54;1.0966666666666667;0.0;100.0;7.771653543307086;6.8;0.09999999999999964;6.75;1;Aventuras;115.0
Teen Wolf;1985;95 min.;Estados Unidos;Rod Daniel;Jeph Loeb, Matthew Weisman;Michael J. Fox, James Hampton, Susan Ursitti, Jerry Levine, Lorie Griffin, Matt Adler, Jim McKrell, Mark Arnold, Jay Tarses, Mark Holton, Scott Paulin, Elizabeth Gorcey;Comedia;Scott Howard es un tímido estudiante de instituto que descubre que es un hombre-lobo. Aunque en un principio su estado le provoca una terrible preocupación, poco a poco irá desarrollando sus nuevas, ágiles y peludas cualidades para ligar con las chicas y ganar al baloncesto. (FILMAFFINITY);https://pics.filmaffinity.com/teen_wolf-296776234-large.jpg;5.3;12375;https://www.filmaffinity.com/es/film800084.html;https://www.imdb.com/title/tt0090142/?ref_=fn_ttl_ttl_2;6.1;63000.0;;33.09;33.09;6.12;;;100.0;5.4068627450980395;6.1;0.7999999999999998;5.699999999999999;1;Comedia;95.0
Legend;1985;89 min.;Estados Unidos;Ridley Scott;William Hjortsberg;Tom Cruise, Mia Sara, Tim Curry, David Bennent, Alice Playten, Billy Barty, Cork Hubbert, Peter O'Farrell, Kiran Shah, Annabelle Lanyon, Robert Picardo, Tina Martin, Ian Longmur;Fantástico;Lili es una bella princesa a la que le gusta pasear por el bosque encantado. Ella dice que va a ver a unos parientes, pero en realidad va a encontrarse con Jack, un extraño personaje verde. Mientras, una personificación del diablo intentará extender la noche eterna asesinando al unicornio de esas tierras. Aunque no parece que haya salvación, Jack y sus amigos se enfrentarán a él para salvar al mundo y a la princesa. (FILMAFFINITY);https://pics.filmaffinity.com/legend-394828225-large.jpg;5.8;12218;https://www.filmaffinity.com/es/film557317.html;https://www.imdb.com/title/tt0089469/?ref_=fn_ttl_ttl_2;6.3;76000.0;24.5;15.5;16.84;4.26;0.6873469387755102;0.0;92.04275534441805;3.9530516431924885;6.3;0.5;6.05;1;Fantástico;89.0
Silverado;1985;133 min.;Estados Unidos;Lawrence Kasdan;Lawrence Kasdan, Mark Kasdan;Kevin Kline, Scott Glenn, Kevin Costner, Danny Glover, Rosanna Arquette, Brian Dennehy, Brion James, John Cleese, Linda Hunt, Jeff Goldblum, Jeff Fahey, Marvin J. McIntyre, Todd Allen, Jonathan Kasdan, Richard Jenkins;Western;Silverado es una vieja población fronteriza del Oeste. En 1880, cuatro hombres cabalgan por el polvoriento camino que lleva a la ciudad: son los hermanos Emmett, el aventurero Paden y un duro vaquero de raza negra. Al llegar, se encuentran con un ambiente hostil. Sus principales enemigos son el sheriff y un despótico ganadero. (FILMAFFINITY);https://pics.filmaffinity.com/silverado-545310885-large.jpg;6.7;12175;https://www.filmaffinity.com/es/film333277.html;https://www.imdb.com/title/tt0090022/?ref_=fn_ttl_ttl_1;7.2;52000.0;26.0;32.19;32.19;3.52;1.238076923076923;0.0;100.0;9.144886363636363;7.2;0.5;6.95;1;Western;133.0
Enemy Mine;1985;108 min.;Estados Unidos;Wolfgang Petersen;Edward Khmara;Dennis Quaid, Louis Gossett Jr., Brion James, Richard Marcus, Bumper Robinson, Carolyn McCormick, Lance Kerwin;Ciencia ficción;Enemigos por instinto, amigos por necesidad, un humano y un alienígena con aspecto de reptil libran en un planeta hostil una dura batalla, parte de la salvaje guerra que enfrenta a la Tierra con el planeta Dracon, habitado por seres monstruosos. Esta guerra alcanza una dimensión que puede poner en peligro la supervivencia de ambos planetas y puede conducir al exterminio total, pero sólo forzados a confiar el uno en el otro conseguirán sobrevivir. (FILMAFFINITY);https://pics.filmaffinity.com/enemy_mine-922915975-large.jpg;6.6;11629;https://www.filmaffinity.com/es/film331924.html;https://www.imdb.com/title/tt0089092/?ref_=fn_ttl_ttl_1;6.8;53000.0;40.0;12.3;12.3;1.59;0.3075;0.0;100.0;7.735849056603773;6.8;0.20000000000000018;6.699999999999999;1;Ciencia ficción;108.0
Weird Science;1985;94 min.;Estados Unidos;John Hughes;John Hughes;Anthony Michael Hall, Kelly LeBrock, Ilan Mitchell-Smith, Bill Paxton, Suzanne Snyder, Judie Aronson, Robert Downey Jr., Robert Rusler, Vernon Wells, Britt Leach, Barbara Lang, Michael Berryman, Jill Whitlow;Comedia;Gary y Wyatt son dos adolescentes que no gozan de lo que se dice demasiada popularidad entre las chicas. Un día, aprovechando que los padres no están en casa, deciden crear por ordenador una mujer espectacular que les obedezca en todo, para poder presumir delante de sus amigos y no requerir la atención del resto de las chicas. (FILMAFFINITY);https://pics.filmaffinity.com/weird_science-498242775-large.jpg;5.1;10855;https://www.filmaffinity.com/es/film378381.html;https://www.imdb.com/title/tt0090305/?ref_=fn_ttl_ttl_1;6.6;102000.0;7.5;23.83;38.93;4.9;5.190666666666667;1.0;61.21243257128178;7.944897959183673;6.6;1.5;5.85;1;Comedia;94.0
The Jewel of the Nile;1985;106 min.;Estados Unidos;Lewis Teague;Mark Rosenthal, Lawrence Konner, Diane Thomas;Michael Douglas, Kathleen Turner, Danny DeVito, Spiros Focás, Avner Eisenberg, Paul David Magid, Howard Jay Patterson, Samuel Ross Williams, Holland Taylor, Guy Cuevas, Timothy Daniel Furst, Daniel Peacock;Aventuras;"Jack y Joan han regresado de su romántico crucero alrededor del mundo, pero su vida de casados se resiente y comienzan a tener una vida rutinaria. Joan acepta una invitación para ir a un país de Oriente Próximo como invitada de un jeque, pero la secuestran y se ve atrapada junto a la ""joya"". Jack decide rescatarla con la ayuda de su nuevo amigo Ralph. (FILMAFFINITY)";https://pics.filmaffinity.com/the_jewel_of_the_nile-169155668-large.jpg;5.6;10794;https://www.filmaffinity.com/es/film248792.html;https://www.imdb.com/title/tt0089370/?ref_=fn_ttl_ttl_1;6.1;64000.0;25.0;75.97;96.77;6.65;3.8708;1.0;78.50573524852744;14.551879699248119;6.1;0.5;5.85;1;Aventuras;106.0
Police Academy 2: Their First Assignment;1985;97 min.;Estados Unidos;Jerry Paris;Barry W. Blaustein, David Sheffield, Neal Israel, Pat Proft;Steve Guttenberg, Bubba Smith, David Graf, Michael Winslow, Bruce Mahler, Colleen Camp, Marion Ramsey, Howard Hesseman, Art Metrano, George Gaynes, Bobcat Goldthwait, Julie Brown, Peter Van Norden;Comedia;Mahoney y sus amigos se han graduado ya en la academia de policía y se les asigna su primera misión. ¿Estarán preparados para enfrentarse a una peligrosa banda callejera de gamberros? (FILMAFFINITY);https://pics.filmaffinity.com/police_academy_2_their_first_assignment-843714990-large.jpg;4.7;10714;https://www.filmaffinity.com/es/film207548.html;https://www.imdb.com/title/tt0089822/?ref_=fn_ttl_ttl_1;5.8;61000.0;7.6;55.6;55.6;10.68;7.315789473684211;1.0;100.0;5.205992509363296;5.8;1.0999999999999996;5.25;1;Comedia;97.0
La historia oficial;1985;110 min.;Argentina;Luis Puenzo;Aida Bortnik, Luis Puenzo;Héctor Alterio, Norma Aleandro, Hugo Arana, Chunchuna Villafañe, Lidia Catalano, Chela Ruiz, Patricio Contreras, Guillermo Battaglia, Daniel Lago, Andrea Tenuta, Floria Bloise, Carlos Weber, Leal Rey, María Luisa Robledo, Laura Palmucci;Drama;"Buenos Aires, 1983. En los últimos años de la dictadura militar argentina, una acomodada profesora de historia comienza a tomar conciencia de lo ocurrido en ese periodo. Sus sospechas sobre los oscuros asuntos de su marido y una Abuela de Plaza de Mayo que busca a su nieta son los motivos que la llevan a replantearse ""la historia oficial"". (FILMAFFINITY)";https://pics.filmaffinity.com/la_historia_oficial-970645863-large.jpg;7.7;9463;https://www.filmaffinity.com/es/film986932.html;https://www.imdb.com/title/tt0089276/?ref_=fn_ttl_ttl_1;7.7;11000.0;;0.03;0.07;0.03;;;42.85714285714285;2.3333333333333335;7.7;0.0;7.7;0;Drama;110.0
A Nightmare on Elm Street 2: Freddy's Revenge;1985;83 min.;Estados Unidos;Jack Sholder;David Chaskin, Wes Craven;Robert Englund, Mark Patton, Kim Myers, Robert Rusler, Clu Gulager, Hope Lange, Marshall Bell;Terror;Una familia llega a una casa en la que cinco años antes se habían cometido varios crímenes. Poco después, el hijo comienza a tener unas horribles pesadillas que le empujan al asesinato. (FILMAFFINITY);https://pics.filmaffinity.com/a_nightmare_on_elm_street_2_freddy_s_revenge-329113889-large.jpg;4.7;9349;https://www.filmaffinity.com/es/film652110.html;https://www.imdb.com/title/tt0089686/?ref_=fn_ttl_ttl_1;5.5;82000.0;3.0;30.0;30.0;2.87;10.0;1.0;100.0;10.452961672473867;5.5;0.7999999999999998;5.1;1;Terror;83.0
Idi i smotri (Come and See);1985;136 min.;Unión Soviética (URSS);Elem Klimov;Elem Klimov, Ales Adamovich;Alexei Kravchenko, Olga Mironova, Liubomiras Laucevicius, Vladas Bagdonas, Victor Lorents;Bélico;Película de encargo para celebrar el 40 aniversario de la victoria aliada en la Segunda Guerra Mundial. Relata, a través de los ojos de un niño progresivamente endurecido por el sufrimiento, la matanza sistemática de los habitantes de las aldeas bielorrusas, más de 600, durante la guerra. (FILMAFFINITY);https://pics.filmaffinity.com/idi_i_smotri_come_and_see-911135163-large.jpg;7.8;8734;https://www.filmaffinity.com/es/film843365.html;https://www.imdb.com/title/tt0091251/?ref_=fn_ttl_ttl_1;8.3;112000.0;;0.07;20.93;0.02;;;0.3344481605351171;1046.5;8.3;0.5000000000000009;8.05;0;Bélico;136.0
Der Name der Rose (Le nom de la rose);1986;131 min.;Alemania del Oeste (RFA);Jean-Jacques Annaud;Andrew Birkin, Gérard Brach, Howard Franklin, Alain Godard, Umberto Eco;Sean Connery, Christian Slater, F. Murray Abraham, Michael Lonsdale, Valentina Vargas, Ron Perlman, Feodor Chaliapin Jr., William Hickey, Volker Prechtel, Leopoldo Trieste, Helmut Qualtinger, Elya Baskin, Michael Habeck;Intriga;Siglo XIV. Fray Guillermo de Baskerville (Sean Connery), monje franciscano y antiguo inquisidor, y su inseparable discípulo, el novicio Adso de Melk (Christian Slater), visitan una abadía benedictina, situada en el norte de Italia, para  esclarecer la muerte del joven miniaturista Adelmo de Otranto. Durante su estancia, desaparecen misteriosamente otros monjes que después aparecen muertos.;https://pics.filmaffinity.com/der_name_der_rose_le_nom_de_la_rose-561341919-large.jpg;7.8;100664;https://www.filmaffinity.com/es/film288865.html;https://www.imdb.com/title/tt0091605/?ref_=fn_ttl_ttl_1;7.7;123000.0;30000.0;7.15;7.15;0.49;0.00023833333333333334;0.0;100.0;14.591836734693878;7.7;0.09999999999999964;7.75;0;Intriga;131.0
Aliens;1986;150 min.;Estados Unidos;James Cameron;James Cameron, James Cameron, David Giler, Walter Hill, Dan O'Bannon, Ronald Shusett;Sigourney Weaver, Paul Reiser, Lance Henriksen, Michael Biehn, Bill Paxton, Carrie Henn, William Hope, Jenette Goldstein, Al Matthews, Mark Rolston, Ricco Ross;Ciencia ficción;Alien es un organismo perfecto, una máquina de matar cuya superioridad física sólo puede competir con su agresividad. La oficial Ripley y la tripulación de la nave “Nostromo” se habían enfrentado, en el pasado, a esa monstruosa criatura. Y sólo Ripley sobrevivió a la masacre. Después de vagar por el espacio durante varios años, Ripley fue rescatada. Durante ese tiempo, el planeta de Alien ha sido colonizado. Pero, de repente, se pierde la comunicación con la colonia y, para investigar los motivos, se envía una expedición de marines espaciales, capitaneados por Ripley. Allí les esperan miles de espeluznantes criaturas. Alien se ha reproducido y esta vez la lucha es por la supervivencia de la Humanidad. (FILMAFFINITY);https://pics.filmaffinity.com/aliens-989223912-large.jpg;7.4;87325;https://www.filmaffinity.com/es/film682537.html;https://www.imdb.com/title/tt0090605/?ref_=fn_ttl_ttl_1;8.4;809000.0;18.5;85.16;131.06;10.05;7.084324324324324;1.0;64.97787273004731;13.040796019900498;8.4;1.0;7.9;1;Ciencia ficción;150.0
Top Gun;1986;110 min.;Estados Unidos;Tony Scott;Jim Cash, Jack Epps Jr.;Tom Cruise, Kelly McGillis, Tom Skerritt, Anthony Edwards, Val Kilmer, Meg Ryan, Michael Ironside, John Stockwell, Rick Rossovich, Tim Robbins, James Tolkan, Barry Tubb, Clarence Gilyard Jr.;Acción;La Marina de los Estados Unidos ha creado una escuela de élite para pilotos con el fin de sacar una promoción de expertos en técnicas de combate. En la academia, más conocida como Top Gun, a los mejores se les entrena para ser intrépidos y fríos al mismo tiempo, capaces de no perder los nervios en situaciones extremas y de no inmutarse al romper la barrera del sonido a los mandos de un F-14. A la escuela llega el joven Maverick, famoso por su temeraria aunque brillante forma de pilotar. (FILMAFFINITY);https://pics.filmaffinity.com/top_gun-784306900-large.jpg;5.8;86554;https://www.filmaffinity.com/es/film383203.html;https://www.imdb.com/title/tt0092099/?ref_=fn_ttl_ttl_2;7.0;528000.0;15.0;180.26;357.29;8.19;23.819333333333336;1.0;50.45201377032662;43.62515262515263;7.0;1.2000000000000002;6.4;1;Acción;110.0
Platoon;1986;120 min.;Estados Unidos;Oliver Stone;Oliver Stone;Charlie Sheen, Tom Berenger, Willem Dafoe, Kevin Dillon, Forest Whitaker, Johnny Depp, John C. McGinley, Francesco Quinn, Richard Edson, Reggie Johnson, Keith David, David Neidorf, Mark Moses, Chris Pedersen, Tony Todd, Dale Dye;Bélico;Chris (Charlie Sheen) es un joven e inexperto soldado norteamericano es enviado a la frontera entre Vietnam y Camboya para incorporarse a un pelotón, en pleno frente de batalla contra las tropas norvietnamitas. Además de la crueldad de la guerra, tendrá que sufrir las difíciles relaciones con sus camaradas... Oscarizada primera entrega de la trilogía de Stone sobre la guerra de Vietnam. (FILMAFFINITY);https://pics.filmaffinity.com/platoon-800279536-large.jpg;7.7;70279;https://www.filmaffinity.com/es/film541907.html;https://www.imdb.com/title/tt0091763/?ref_=fn_ttl_ttl_1;8.1;456000.0;6.0;138.53;138.55;0.24;23.09166666666667;1.0;99.98556477805846;577.2916666666667;8.1;0.39999999999999947;7.9;1;Bélico;120.0
